<<<<<<< HEAD
﻿DATE,unit,volume,price_per_kg,avg_price,max_price,min_price
2025-01-20,5kg상자,2450.52,2450.52,10320.0,,
2025-01-21,5kg상자,2465.76,2465.76,2820.0,,
2025-01-22,5kg상자,2475.76,2475.76,4856.0,,
2025-01-23,5kg상자,2379.8,2379.8,3040.0,,
2025-01-24,5kg상자,2565.39,2565.39,8703.0,,
2025-01-25,5kg상자,2502.07,2502.07,2685.0,,
2025-01-26,5kg상자,3306.67,3306.67,27.5,,
2025-01-27,5kg상자,2217.0,2217.0,11012.5,,
2025-01-28,5kg상자,2158.06,2158.06,3515.0,,
2025-02-01,5kg상자,2121.78,2121.78,4545.0,,
2025-02-03,5kg상자,2565.14,2565.14,14006.0,,
2025-02-04,5kg상자,2346.74,2346.74,3655.0,,
2025-02-05,5kg상자,2693.95,2693.95,5027.0,,
2025-02-06,5kg상자,2703.96,2703.96,5610.0,,
2025-02-07,5kg상자,2827.97,2827.97,5955.0,,
2025-02-08,5kg상자,3442.11,3442.11,4235.0,,
2025-02-10,5kg상자,3195.72,3195.72,8431.5,,
2025-02-11,5kg상자,3336.73,3336.73,4277.5,,
2025-02-12,5kg상자,2960.52,2960.52,4002.5,,
2025-02-13,5kg상자,3632.06,3632.06,4960.0,,
2025-02-14,5kg상자,3243.06,3243.06,7101.0,,
2025-02-15,5kg상자,3483.21,3483.21,4412.5,,
2025-02-17,5kg상자,3940.7,3940.7,9289.0,,
2025-02-18,5kg상자,3286.34,3286.34,5590.0,,
2025-02-19,5kg상자,3723.07,3723.07,4601.5,,
2025-02-20,5kg상자,3419.05,3419.05,8975.0,,
2025-02-21,5kg상자,3935.29,3935.29,11232.5,,
2025-02-22,5kg상자,3437.76,3437.76,7788.5,,
2025-02-24,5kg상자,3564.19,3564.19,15890.0,,
2025-02-25,5kg상자,2910.27,2910.27,6222.5,,
2025-02-26,5kg상자,3859.47,3859.47,5756.0,,
2025-02-27,5kg상자,2782.6,2782.6,9572.5,,
2025-02-28,5kg상자,4071.45,4071.45,9826.5,,
2025-03-01,5kg상자,3578.3,3578.3,6615.0,,
2025-03-03,5kg상자,2871.2,2871.2,617.5,,
2025-03-04,5kg상자,2779.59,2779.59,5555.0,,
2025-03-05,5kg상자,3753.0,3753.0,4685.0,,
2025-03-06,5kg상자,3003.5,3003.5,5672.5,,
2025-03-07,5kg상자,3243.34,3243.34,11128.5,,
2025-03-08,5kg상자,4207.19,4207.19,4980.5,,
2025-03-10,5kg상자,3805.64,3805.64,16370.0,,
2025-03-11,5kg상자,3269.14,3269.14,5897.0,,
2025-03-12,5kg상자,4159.16,4159.16,6672.5,,
2025-03-13,5kg상자,3054.97,3054.97,10126.5,,
2025-03-14,5kg상자,4274.67,4274.67,8249.5,,
2025-03-15,5kg상자,4001.81,4001.81,8632.5,,
2025-03-17,5kg상자,3740.49,3740.49,15812.5,,
2025-03-18,5kg상자,3900.04,3900.04,7612.5,,
2025-03-19,5kg상자,3708.44,3708.44,10295.5,,
2025-03-20,5kg상자,2871.0,2871.0,9837.5,,
2025-03-21,5kg상자,3889.47,3889.47,11461.0,,
2025-03-22,5kg상자,3498.87,3498.87,8665.0,,
2025-03-24,5kg상자,3602.29,3602.29,14260.5,,
2025-03-25,5kg상자,3680.99,3680.99,6945.0,,
2025-03-26,5kg상자,3458.69,3458.69,9989.5,,
2025-03-27,5kg상자,3572.78,3572.78,7882.5,,
2025-03-28,5kg상자,3763.81,3763.81,9624.0,,
2025-03-29,5kg상자,3526.54,3526.54,7815.0,,
2025-03-31,5kg상자,3582.12,3582.12,13646.5,,
2025-04-01,5kg상자,3396.29,3396.29,6170.0,,
2025-04-02,5kg상자,3593.68,3593.68,4937.5,,
2025-04-03,5kg상자,3525.67,3525.67,10922.5,,
2025-04-04,5kg상자,3833.11,3833.11,7816.5,,
2025-04-05,5kg상자,3412.56,3412.56,6405.0,,
2025-04-07,5kg상자,3526.32,3526.32,10557.5,,
2025-04-08,5kg상자,3569.13,3569.13,6274.0,,
2025-04-09,5kg상자,3917.07,3917.07,6696.5,,
2025-04-10,5kg상자,3700.53,3700.53,7805.0,,
2025-04-11,5kg상자,3950.8,3950.8,6284.0,,
2025-04-12,5kg상자,3440.71,3440.71,9067.5,,
2025-04-14,5kg상자,3911.71,3911.71,9687.5,,
2025-04-15,5kg상자,3589.79,3589.79,7901.5,,
2025-04-16,5kg상자,4104.54,4104.54,3895.0,,
2025-04-17,5kg상자,3614.39,3614.39,7507.5,,
2025-04-18,5kg상자,3537.93,3537.93,11181.5,,
2025-04-19,5kg상자,4091.27,4091.27,4572.5,,
2025-04-21,5kg상자,3250.84,3250.84,17595.0,,
2025-04-22,5kg상자,3353.74,3353.74,5082.5,,
2025-04-23,5kg상자,3334.87,3334.87,5671.5,,
2025-04-24,5kg상자,3087.9,3087.9,7342.5,,
2025-04-25,5kg상자,3149.35,3149.35,6151.5,,
2025-04-26,5kg상자,2950.87,2950.87,10505.0,,
2025-04-28,5kg상자,3050.1,3050.1,12316.5,,
2025-04-29,5kg상자,3030.58,3030.58,10387.5,,
2025-04-30,5kg상자,2914.21,2914.21,7106.5,,
2025-05-01,5kg상자,2928.6,2928.6,12774.0,,
2025-05-02,5kg상자,2406.37,2406.37,10315.0,,
2025-05-03,5kg상자,2883.76,2883.76,6782.5,,
2025-05-05,5kg상자,2689.96,2689.96,12790.0,,
2025-05-06,5kg상자,2965.44,2965.44,4097.5,,
2025-05-07,5kg상자,3045.91,3045.91,8751.5,,
2025-05-08,5kg상자,1981.89,1981.89,3605.0,,
2025-05-09,5kg상자,2993.2,2993.2,3765.0,,
2025-05-10,5kg상자,3022.6,3022.6,10205.0,,
2025-05-12,5kg상자,2773.83,2773.83,9831.5,,
2025-05-13,5kg상자,3218.49,3218.49,4950.0,,
2025-05-14,5kg상자,2821.86,2821.86,6530.0,,
2025-05-15,5kg상자,3134.86,3134.86,4545.0,,
2025-05-16,5kg상자,3169.85,3169.85,7447.5,,
2025-05-17,5kg상자,2838.27,2838.27,5280.0,,
2025-05-19,5kg상자,2871.32,2871.32,12077.5,,
2025-05-20,5kg상자,2078.0,2078.0,3782.5,,
2025-05-21,5kg상자,2946.28,2946.28,7782.5,,
2025-05-22,5kg상자,3216.14,3216.14,7377.0,,
2025-05-23,5kg상자,1972.2,1972.2,7602.0,,
2025-05-24,5kg상자,2229.23,2229.23,6007.5,,
2025-05-26,5kg상자,2078.87,2078.87,16067.5,,
2025-05-27,5kg상자,2116.79,2116.79,5689.0,,
2025-05-28,5kg상자,2152.98,2152.98,10302.5,,
2025-05-29,5kg상자,1819.13,1819.13,5826.0,,
2025-05-30,5kg상자,2173.88,2173.88,9536.5,,
2025-05-31,5kg상자,1773.95,1773.95,8215.0,,
2025-06-02,5kg상자,2067.87,2067.87,12112.5,,
2025-06-03,5kg상자,1803.31,1803.31,5440.0,,
2025-06-04,5kg상자,1765.67,1765.67,11833.0,,
2025-06-05,5kg상자,2177.83,2177.83,12445.0,,
2025-06-06,5kg상자,1872.32,1872.32,14951.5,,
2025-06-07,5kg상자,2062.01,2062.01,10735.0,,
2025-06-09,5kg상자,1923.76,1923.76,19260.0,,
2025-06-10,5kg상자,2045.57,2045.57,7961.0,,
2025-06-11,5kg상자,2084.79,2084.79,8406.5,,
2025-06-12,5kg상자,2019.78,2019.78,11933.5,,
2025-06-13,5kg상자,2252.24,2252.24,10977.0,,
2025-06-14,5kg상자,2015.33,2015.33,5845.0,,
2025-06-16,5kg상자,2109.86,2109.86,13502.5,,
2025-06-17,5kg상자,1890.99,1890.99,9826.0,,
2025-06-18,5kg상자,1720.57,1720.57,4015.0,,
2025-06-19,5kg상자,1942.07,1942.07,7089.0,,
2025-06-20,5kg상자,1644.95,1644.95,8861.0,,
2025-06-21,5kg상자,2382.65,2382.65,790.0,,
2025-06-23,5kg상자,1529.48,1529.48,490.0,,
2025-06-24,5kg상자,1710.59,1710.59,660.0,,
2025-06-25,5kg상자,1787.68,1787.68,1063.0,,
2025-06-26,5kg상자,1604.37,1604.37,1230.0,,
2025-06-27,5kg상자,1725.18,1725.18,2380.0,,
2025-06-28,5kg상자,1688.96,1688.96,7108.0,,
2025-06-30,5kg상자,1750.91,1750.91,7162.0,,
2025-07-01,5kg상자,1783.56,1783.56,2365.0,,
2025-07-02,5kg상자,2142.06,2142.06,6691.0,,
2025-07-03,5kg상자,2334.26,2334.26,8120.0,,
2025-07-04,5kg상자,2372.38,2372.38,1900.0,,
2025-07-05,5kg상자,2395.87,2395.87,8881.0,,
2025-07-07,5kg상자,2192.93,2192.93,9415.0,,
2025-07-08,5kg상자,1995.43,1995.43,4870.0,,
2025-07-09,5kg상자,1881.62,1881.62,4940.0,,
2025-07-10,5kg상자,1799.9,1799.9,6315.0,,
2025-07-11,5kg상자,1734.21,1734.21,8672.0,,
2025-07-12,5kg상자,1800.01,1800.01,5530.0,,
2025-07-14,5kg상자,1794.05,1794.05,12685.0,,
2025-07-15,5kg상자,1832.11,1832.11,12305.0,,
2025-07-16,5kg상자,2026.66,2026.66,10445.0,,
2025-07-17,5kg상자,1768.71,1768.71,9680.0,,
2025-07-18,5kg상자,2206.17,2206.17,12568.0,,
2025-07-19,5kg상자,2305.98,2305.98,8790.0,,
2025-07-21,5kg상자,2362.15,2362.15,12975.0,,
2025-07-22,5kg상자,2451.0,2451.0,4510.0,,
2025-07-23,5kg상자,2464.18,2464.18,7480.0,,
2025-07-24,5kg상자,3035.64,3035.64,5815.0,,
2025-07-25,5kg상자,3320.31,3320.31,13505.0,,
2025-07-26,5kg상자,3322.02,3322.02,6945.0,,
2025-07-28,5kg상자,3633.72,3633.72,15710.0,,
2025-07-29,5kg상자,3450.81,3450.81,10453.0,,
2025-07-30,5kg상자,3501.9,3501.9,13100.0,,
2025-07-31,5kg상자,3678.14,3678.14,6300.0,,
2025-08-01,5kg상자,2751.43,2751.43,19559.0,,
2025-08-04,5kg상자,2572.59,2572.59,32525.0,,
2025-08-05,5kg상자,2417.22,2417.22,17125.0,,
2025-08-06,5kg상자,2128.62,2128.62,13096.0,,
2025-08-07,5kg상자,2067.22,2067.22,19360.0,,
2025-08-08,5kg상자,2142.83,2142.83,12977.0,,
2025-08-09,5kg상자,2149.13,2149.13,16409.0,,
2025-08-11,5kg상자,1948.88,1948.88,16835.0,,
2025-08-12,5kg상자,1992.59,1992.59,16725.0,,
2025-08-13,5kg상자,2224.86,2224.86,11510.0,,
2025-08-14,5kg상자,2277.62,2277.62,10050.0,,
2025-08-15,5kg상자,2918.9,2918.9,9927.0,,
2025-08-16,5kg상자,3025.29,3025.29,4915.0,,
2025-08-18,5kg상자,3075.68,3075.68,14425.0,,
2025-08-19,5kg상자,3198.6,3198.6,7885.0,,
2025-08-20,5kg상자,3917.54,3917.54,12315.0,,
2025-08-21,5kg상자,3386.89,3386.89,8610.0,,
2025-08-22,5kg상자,3399.87,3399.87,20232.0,,
2025-08-23,5kg상자,3234.12,3234.12,16240.0,,
2025-08-25,5kg상자,3053.89,3053.89,25470.0,,
2025-08-26,5kg상자,3107.98,3107.98,14740.0,,
2025-08-27,5kg상자,3171.76,3171.76,15465.0,,
2025-08-28,5kg상자,2561.03,2561.03,14420.0,,
2025-08-29,5kg상자,2869.68,2869.68,21190.0,,
2025-08-30,5kg상자,2190.13,2190.13,19320.0,,
2025-09-01,5kg상자,2259.8,2259.8,25015.0,,
2025-09-02,5kg상자,2391.39,2391.39,12120.0,,
2025-09-03,5kg상자,2125.95,2125.95,18755.0,,
2025-09-04,5kg상자,2418.17,2418.17,15280.0,,
2025-09-05,5kg상자,2334.09,2334.09,28110.0,,
2025-09-06,5kg상자,2656.41,2656.41,20165.0,,
2025-09-08,5kg상자,2350.49,2350.49,24440.0,,
2025-09-09,5kg상자,2303.64,2303.64,23581.0,,
2025-09-10,5kg상자,2500.57,2500.57,19792.0,,
2025-09-11,5kg상자,2637.87,2637.87,10635.0,,
2025-09-12,5kg상자,3078.35,3078.35,13106.0,,
2025-09-13,5kg상자,2899.34,2899.34,12475.0,,
2025-09-15,5kg상자,4110.99,4110.99,10495.0,,
2025-09-16,5kg상자,3753.17,3753.17,7915.0,,
2025-09-17,5kg상자,4588.35,4588.35,3145.0,,
2025-09-18,5kg상자,4399.59,4399.59,9172.0,,
2025-09-19,5kg상자,6096.33,6096.33,7515.0,,
2025-09-20,5kg상자,4291.71,4291.71,5910.0,,
2025-09-22,5kg상자,3779.82,3779.82,6460.0,,
2025-09-23,5kg상자,3691.67,3691.67,10640.0,,
2025-09-24,5kg상자,3907.68,3907.68,5667.0,,
2025-09-25,5kg상자,2795.32,2795.32,1855.0,,
2025-09-26,5kg상자,3442.47,3442.47,8995.0,,
2025-09-27,5kg상자,3087.48,3087.48,4300.0,,
2025-09-29,5kg상자,2660.95,2660.95,6925.0,,
2025-09-30,5kg상자,3078.61,3078.61,14005.0,,
2025-10-01,5kg상자,2969.52,2969.52,9950.0,,
2025-10-02,5kg상자,2825.83,2825.83,2965.0,,
2025-10-03,5kg상자,2935.57,2935.57,11365.0,,
2025-10-04,5kg상자,2658.78,2658.78,420.0,,
2025-10-05,5kg상자,1941.15,1941.15,3215.0,,
2025-10-09,5kg상자,2568.41,2568.41,13760.0,,
2025-10-10,5kg상자,2468.23,2468.23,7440.0,,
2025-10-11,5kg상자,2522.41,2522.41,5655.0,,
2025-10-13,5kg상자,2614.33,2614.33,12770.0,,
2025-10-14,5kg상자,3025.93,3025.93,9875.0,,
2025-10-15,5kg상자,2765.63,2765.63,8885.0,,
2025-10-16,5kg상자,3013.99,3013.99,6110.0,,
2025-10-17,5kg상자,3275.64,3275.64,8448.0,,
2025-10-18,5kg상자,3022.84,3022.84,10485.0,,
2025-10-20,5kg상자,3158.08,3158.08,9715.0,,
2025-10-21,5kg상자,3430.9,3430.9,9910.0,,
2025-10-22,5kg상자,3522.58,3522.58,8705.0,,
2025-10-23,5kg상자,3130.78,3130.78,5160.0,,
2025-10-24,5kg상자,3901.09,3901.09,7355.0,,
2025-10-25,5kg상자,3285.54,3285.54,3320.0,,
2025-10-27,5kg상자,2974.72,2974.72,7200.0,,
2025-10-28,5kg상자,3598.19,3598.19,8455.0,,
2025-10-29,5kg상자,4119.31,4119.31,6670.0,,
2025-10-30,5kg상자,4587.75,4587.75,2525.0,,
2025-10-31,5kg상자,4327.74,4327.74,4127.0,,
2025-11-01,5kg상자,4053.23,4053.23,1130.0,,
2025-11-03,5kg상자,4230.79,4230.79,5535.0,,
2025-11-04,5kg상자,5119.29,5119.29,2120.0,,
2025-11-05,5kg상자,4775.05,4775.05,4000.0,,
2025-11-06,5kg상자,5056.66,5056.66,875.0,,
2025-11-07,5kg상자,4744.02,4744.02,3670.0,,
2025-11-08,5kg상자,4663.9,4663.9,2777.0,,
2025-11-10,5kg상자,4611.98,4611.98,8674.0,,
2025-11-11,5kg상자,4263.17,4263.17,2206.0,,
2025-11-12,5kg상자,3844.86,3844.86,1775.0,,
2025-11-13,5kg상자,4697.26,4697.26,3881.0,,
2025-11-14,5kg상자,3768.49,3768.49,9405.0,,
2025-11-15,5kg상자,4421.04,4421.04,3342.0,,
2025-11-17,5kg상자,3824.69,3824.69,9550.0,,
2025-11-18,5kg상자,3995.34,3995.34,2430.0,,
2025-11-19,5kg상자,3385.36,3385.36,2207.0,,
2025-11-20,5kg상자,3646.93,3646.93,7272.0,,
2025-11-21,5kg상자,3214.92,3214.92,8090.0,,
2025-11-22,5kg상자,3100.2,3100.2,5780.0,,
2025-11-24,5kg상자,3588.66,3588.66,10679.0,,
2025-11-25,5kg상자,3187.03,3187.03,6885.0,,
2025-11-26,5kg상자,2750.88,2750.88,4740.0,,
2025-11-27,5kg상자,2909.52,2909.52,5870.0,,
2025-11-28,5kg상자,2861.53,2861.53,6780.0,,
2025-11-29,5kg상자,3198.82,3198.82,3235.0,,
2025-12-01,5kg상자,2948.92,2948.92,9455.0,,
2025-12-02,5kg상자,2964.19,2964.19,4150.0,,
2025-12-03,5kg상자,2800.56,2800.56,6235.0,,
2025-12-04,5kg상자,2560.04,2560.04,3615.0,,
2025-12-05,5kg상자,3081.09,3081.09,4775.0,,
2025-12-06,5kg상자,2530.97,2530.97,4970.0,,
2025-12-08,5kg상자,2978.81,2978.81,6085.0,,
2025-12-09,5kg상자,3072.4,3072.4,1465.0,,
2025-12-10,5kg상자,2702.02,2702.02,9670.0,,
2025-12-11,5kg상자,3098.92,3098.92,4122.0,,
2025-12-12,5kg상자,2842.23,2842.23,4980.0,,
2025-12-13,5kg상자,2460.75,2460.75,6885.0,,
2025-12-15,5kg상자,3123.18,3123.18,8355.0,,
2025-12-16,5kg상자,2923.47,2923.47,4065.0,,
2025-12-17,5kg상자,2829.75,2829.75,6585.0,,
2025-12-18,5kg상자,3558.11,3558.11,6185.0,,
2025-12-19,5kg상자,3080.61,3080.61,4930.0,,
2025-12-20,5kg상자,3265.55,3265.55,5377.5,,
2025-12-22,5kg상자,3316.34,3316.34,13475.0,,
2025-12-23,5kg상자,2867.56,2867.56,12212.5,,
2025-12-24,5kg상자,3116.98,3116.98,7010.0,,
2025-12-25,5kg상자,2899.81,2899.81,7750.0,,
2025-12-26,5kg상자,2729.96,2729.96,11010.0,,
2025-12-27,5kg상자,2704.09,2704.09,7135.0,,
2025-12-29,5kg상자,2683.22,2683.22,19120.0,,
2025-12-30,5kg상자,2645.28,2645.28,4190.0,,
2025-12-31,5kg상자,2396.95,2396.95,15730.0,,
2026-01-01,5kg상자,16192.0,3238.0,260.0,16192.0,16192.0
2026-01-02,5kg상자,14334.0,2867.0,14000.0,26773.0,6500.0
2026-01-03,5kg상자,12358.0,2472.0,137372.0,23500.0,3000.0
2026-01-05,5kg상자,12347.0,2469.0,115953.0,23444.0,1727.0
2026-01-06,5kg상자,12349.0,2470.0,81984.0,24000.0,2000.0
2026-01-07,5kg상자,12130.0,2426.0,91145.0,23221.0,2000.0
2026-01-08,5kg상자,11167.0,2233.0,59714.0,21667.0,1000.0
2026-01-09,5kg상자,11279.0,2256.0,101021.0,22910.0,2000.0
2026-01-10,5kg상자,11566.0,2313.0,69010.0,20938.0,2000.0
2026-01-12,5kg상자,11526.0,2305.0,112270.0,36250.0,3000.0
2026-01-13,5kg상자,11299.0,2260.0,89112.0,23375.0,1250.0
2026-01-14,5kg상자,12178.0,2436.0,64394.0,36250.0,3500.0
2026-01-15,5kg상자,11863.0,2373.0,59362.0,24773.0,2000.0
2026-01-16,5kg상자,12362.0,2472.0,101414.0,31583.0,2000.0
2026-01-17,5kg상자,12216.0,2443.0,52302.0,31708.0,3772.0
2026-01-19,5kg상자,12757.0,2551.0,103457.0,33583.0,2000.0
2026-01-20,5kg상자,12833.0,2567.0,72279.0,25232.0,1500.0
2026-01-21,5kg상자,12671.0,2534.0,69222.0,24069.0,1000.0
2026-01-22,5kg상자,11666.0,2333.0,47118.0,35826.0,1000.0
2026-01-23,5kg상자,13009.0,2602.0,85974.0,36250.0,2000.0
2026-01-24,5kg상자,12821.0,2564.0,53979.0,26878.0,1846.0
2026-01-26,5kg상자,13668.0,2734.0,93828.0,36250.0,2000.0
2026-01-27,5kg상자,13285.0,2657.0,75550.0,26938.0,1300.0
2026-01-28,5kg상자,13222.0,2644.0,61432.0,30077.0,2500.0
2026-01-29,5kg상자,13564.0,2713.0,51945.0,30581.0,2500.0
2026-01-30,5kg상자,14043.0,2809.0,85462.0,30164.0,2000.0
2026-01-31,5kg상자,13326.0,2665.0,44960.0,26294.0,3000.0
2026-02-02,5kg상자,14898.0,2980.0,97148.0,40000.0,1750.0
2026-02-03,5kg상자,14588.0,2918.0,62870.0,24711.0,2000.0
2026-02-04,5kg상자,14956.0,2991.0,78128.0,46600.0,2000.0
2026-02-05,5kg상자,13140.0,2628.0,81270.0,44400.0,3000.0
2026-02-06,5kg상자,14962.0,2992.0,90274.0,46200.0,2500.0
2026-02-07,5kg상자,13392.0,2678.0,61848.0,40049.0,1000.0
2026-02-08,5kg상자,18366.0,3673.0,730.0,19575.0,10000.0
2026-02-09,5kg상자,13884.0,2777.0,116414.0,41451.0,1000.0
2026-02-10,5kg상자,13524.0,2705.0,71028.0,33200.0,2897.0
2026-02-11,5kg상자,13535.0,2707.0,83040.0,41750.0,1000.0
2026-02-12,5kg상자,12553.0,2511.0,68602.0,44200.0,1500.0
2026-02-13,5kg상자,13335.0,2667.0,94154.0,37321.0,1000.0
2026-02-14,5kg상자,12832.0,2566.0,91472.0,37607.0,1000.0
2026-02-15,5kg상자,12408.0,2482.0,9285.0,18899.0,2000.0
2026-02-16,5kg상자,10263.0,2053.0,83642.0,25231.0,1000.0
2026-02-19,5kg상자,11624.0,2325.0,10350.0,22500.0,2000.0
2026-02-20,5kg상자,10319.0,2064.0,135274.0,30040.0,1000.0
2026-02-21,5kg상자,10446.0,2089.0,201024.0,35296.0,1000.0
2026-02-23,5kg상자,12282.0,2456.0,168198.0,44000.0,2000.0
2026-02-24,5kg상자,13241.0,2648.0,22555.0,33412.0,4064.0
>>>>>>> 86640d2 (대시보드 업데이트 - 과거 데이터 병합 및 차트 수정)
